year,month,region,sales_rep,brand,channel,units_sold,revenue_usd,target_usd,achieved_pct
2024,8,South,Priya Nair,ZenWater,Wholesale,217,3250.66,3654.43,89.0
2024,8,South,Priya Nair,ZenWater,E-Commerce,1155,21506.1,22780.86,94.4
2024,8,South,Priya Nair,BoostFuel,Retail,793,13861.64,15465.82,89.6
2024,8,South,Priya Nair,BoostFuel,Wholesale,821,12101.54,10599.09,114.2
2024,8,South,Priya Nair,BoostFuel,E-Commerce,803,4263.93,3694.19,115.4
2024,8,East,Tom Zhang,NovaBev,Retail,779,16756.29,15070.18,111.2
2024,8,East,Tom Zhang,NovaBev,Wholesale,1200,13344.0,13639.29,97.8
2024,8,East,Tom Zhang,NovaBev,E-Commerce,1552,33647.36,29271.88,114.9
2024,8,East,Tom Zhang,PureLeaf,Retail,482,5784.0,5571.76,103.8
2024,8,East,Tom Zhang,PureLeaf,Wholesale,1959,29463.36,36340.39,81.1
2024,8,East,Tom Zhang,PureLeaf,E-Commerce,1348,10918.8,9656.6,113.1
2024,8,East,Tom Zhang,FrostDrink,Retail,754,5918.9,6766.61,87.5
2024,8,East,Tom Zhang,FrostDrink,Wholesale,1084,18102.8,15971.87,113.3
2024,8,East,Tom Zhang,FrostDrink,E-Commerce,648,3654.72,4470.36,81.8
2024,8,East,Tom Zhang,ZenWater,Retail,709,15052.07,16629.8,90.5
2024,8,East,Tom Zhang,ZenWater,Wholesale,1065,13823.7,16749.7,82.5
2024,8,East,Tom Zhang,ZenWater,E-Commerce,735,17199.0,18726.54,91.8
2024,8,East,Tom Zhang,BoostFuel,Retail,554,9019.12,10115.57,89.2
2024,8,East,Tom Zhang,BoostFuel,Wholesale,860,18137.4,16426.51,110.4
2024,8,East,Tom Zhang,BoostFuel,E-Commerce,1772,15930.28,14405.37,110.6
2024,8,East,Sarah Kim,NovaBev,Retail,1335,12001.65,11665.59,102.9
2024,8,East,Sarah Kim,NovaBev,Wholesale,808,13194.64,14531.62,90.8
2024,8,East,Sarah Kim,NovaBev,E-Commerce,1317,11418.39,13279.16,86.0
2024,8,East,Sarah Kim,PureLeaf,Retail,1907,26202.18,23724.61,110.4
2024,8,East,Sarah Kim,PureLeaf,Wholesale,1105,20862.4,21937.36,95.1
2024,8,East,Sarah Kim,PureLeaf,E-Commerce,1603,30857.75,32010.33,96.4
2024,8,East,Sarah Kim,FrostDrink,Retail,1075,15404.75,19018.38,81.0
2024,8,East,Sarah Kim,FrostDrink,Wholesale,1144,6349.2,6816.27,93.1
2024,8,East,Sarah Kim,FrostDrink,E-Commerce,1770,23753.4,27372.05,86.8
2024,8,East,Sarah Kim,ZenWater,Retail,1459,33761.26,39320.15,85.9
2024,8,East,Sarah Kim,ZenWater,Wholesale,1388,21153.12,19057.06,111.0
2024,8,East,Sarah Kim,ZenWater,E-Commerce,1312,30176.0,36245.06,83.3
2024,8,East,Sarah Kim,BoostFuel,Retail,309,6213.99,6257.88,99.3
2024,8,East,Sarah Kim,BoostFuel,Wholesale,1025,18860.0,19522.42,96.6
2024,8,East,Sarah Kim,BoostFuel,E-Commerce,1762,39645.0,40996.43,96.7
2024,8,West,James Okafor,NovaBev,Retail,311,2080.59,1993.35,104.4
2024,8,West,James Okafor,NovaBev,Wholesale,1530,10924.2,11882.64,91.9
2024,8,West,James Okafor,NovaBev,E-Commerce,1883,20355.23,21222.1,95.9
2024,8,West,James Okafor,PureLeaf,Retail,878,19570.62,17585.71,111.3
2024,8,West,James Okafor,PureLeaf,Wholesale,1397,25830.53,29595.21,87.3
2024,8,West,James Okafor,PureLeaf,E-Commerce,308,5861.24,6192.43,94.7
2024,8,West,James Okafor,FrostDrink,Retail,1351,26763.31,28051.21,95.4
2024,8,West,James Okafor,FrostDrink,Wholesale,657,15045.3,16638.1,90.4
2024,8,West,James Okafor,FrostDrink,E-Commerce,516,5686.32,5540.5,102.6
2024,8,West,James Okafor,ZenWater,Retail,213,4496.43,4943.67,91.0
2024,8,West,James Okafor,ZenWater,Wholesale,611,4454.19,3786.13,117.6
2024,8,West,James Okafor,ZenWater,E-Commerce,1436,32453.6,34333.61,94.5
2024,8,West,James Okafor,BoostFuel,Retail,706,6417.54,6671.01,96.2
2024,8,West,James Okafor,BoostFuel,Wholesale,1905,28803.6,28984.65,99.4
2024,8,West,James Okafor,BoostFuel,E-Commerce,449,4939.0,5153.79,95.8
2024,8,West,Meera Patel,NovaBev,Retail,576,12332.16,14634.43,84.3
2024,8,West,Meera Patel,NovaBev,Wholesale,1319,13466.99,14747.75,91.3
2024,8,West,Meera Patel,NovaBev,E-Commerce,1099,24386.81,26749.0,91.2
2024,8,West,Meera Patel,PureLeaf,Retail,1085,8593.2,7378.66,116.5
2024,8,West,Meera Patel,PureLeaf,Wholesale,490,10471.3,11654.41,89.8
2024,8,West,Meera Patel,PureLeaf,E-Commerce,549,8361.27,9446.99,88.5
2024,8,West,Meera Patel,FrostDrink,Retail,610,8857.2,8556.18,103.5
2024,8,West,Meera Patel,FrostDrink,Wholesale,1567,10969.0,11906.91,92.1
2024,8,West,Meera Patel,FrostDrink,E-Commerce,952,17469.2,17582.33,99.4
2024,8,West,Meera Patel,ZenWater,Retail,1628,34188.0,35404.6,96.6
2024,8,West,Meera Patel,ZenWater,Wholesale,1866,25191.0,21694.19,116.1
2024,8,West,Meera Patel,ZenWater,E-Commerce,1136,8406.4,8454.92,99.4
2024,8,West,Meera Patel,BoostFuel,Retail,1388,15351.28,17009.89,90.2
2024,8,West,Meera Patel,BoostFuel,Wholesale,1545,26883.0,23308.98,115.3
2024,8,West,Meera Patel,BoostFuel,E-Commerce,926,22464.76,23299.61,96.4
2024,9,North,Alice Sharma,NovaBev,Retail,1680,23805.6,20321.6,117.1
2024,9,North,Alice Sharma,NovaBev,Wholesale,524,6366.6,7591.13,83.9
2024,9,North,Alice Sharma,NovaBev,E-Commerce,1230,11340.6,13733.7,82.6
2024,9,North,Alice Sharma,PureLeaf,Retail,1275,16332.75,14292.89,114.3
2024,9,North,Alice Sharma,PureLeaf,Wholesale,1543,12390.29,13782.63,89.9
2024,9,North,Alice Sharma,PureLeaf,E-Commerce,1353,15951.87,18122.49,88.0
2024,9,North,Alice Sharma,FrostDrink,Retail,1811,14125.8,16442.21,85.9
2024,9,North,Alice Sharma,FrostDrink,Wholesale,1548,17120.88,17250.51,99.2
2024,9,North,Alice Sharma,FrostDrink,E-Commerce,1918,34332.2,34353.11,99.9
2024,9,North,Alice Sharma,ZenWater,Retail,1166,19961.92,18407.88,108.4
2024,9,North,Alice Sharma,ZenWater,Wholesale,1651,38881.05,45108.21,86.2
2024,9,North,Alice Sharma,ZenWater,E-Commerce,1276,12989.68,14666.74,88.6
2024,9,North,Alice Sharma,BoostFuel,Retail,1405,33860.5,33496.1,101.1
2024,9,North,Alice Sharma,BoostFuel,Wholesale,1464,31622.4,27733.73,114.0
2024,9,North,Alice Sharma,BoostFuel,E-Commerce,260,5730.4,5235.71,109.4
2024,9,North,Raj Mehta,NovaBev,Retail,397,7269.07,7630.88,95.3
2024,9,North,Raj Mehta,NovaBev,Wholesale,1591,23117.23,26676.44,86.7
2024,9,North,Raj Mehta,NovaBev,E-Commerce,1780,37682.6,43073.43,87.5
2024,9,North,Raj Mehta,PureLeaf,Retail,684,4863.24,5847.08,83.2
2024,9,North,Raj Mehta,PureLeaf,Wholesale,1691,38639.35,44525.11,86.8
2024,9,North,Raj Mehta,PureLeaf,E-Commerce,1060,24857.0,21744.17,114.3
2024,9,North,Raj Mehta,FrostDrink,Retail,712,5190.48,6170.03,84.1
2024,9,North,Raj Mehta,FrostDrink,Wholesale,349,4826.67,4825.36,100.0
2024,9,North,Raj Mehta,FrostDrink,E-Commerce,1492,32540.52,39680.57,82.0
2024,9,North,Raj Mehta,ZenWater,Retail,857,6127.55,6310.17,97.1
2024,9,North,Raj Mehta,ZenWater,Wholesale,472,11696.16,12626.14,92.6
2024,9,North,Raj Mehta,ZenWater,E-Commerce,609,5426.19,5678.19,95.6
2024,9,North,Raj Mehta,BoostFuel,Retail,1590,17044.8,15859.8,107.5
2024,9,North,Raj Mehta,BoostFuel,Wholesale,531,7264.08,7710.18,94.2
2024,9,North,Raj Mehta,BoostFuel,E-Commerce,1817,16080.45,17412.61,92.3
2024,9,South,Carlos Rivera,NovaBev,Retail,1488,36009.6,31993.9,112.6
2024,9,South,Carlos Rivera,NovaBev,Wholesale,268,5681.6,6859.49,82.8
2024,9,South,Carlos Rivera,NovaBev,E-Commerce,936,19178.64,20661.49,92.8
2024,9,South,Carlos Rivera,PureLeaf,Retail,1970,12686.8,11724.15,108.2
2024,9,South,Carlos Rivera,PureLeaf,Wholesale,1694,40910.1,46691.25,87.6
2024,9,South,Carlos Rivera,PureLeaf,E-Commerce,1281,19112.52,22609.37,84.5
2024,9,South,Carlos Rivera,FrostDrink,Retail,1368,29480.4,30964.45,95.2
2024,9,South,Carlos Rivera,FrostDrink,Wholesale,930,16154.1,17341.09,93.2
2024,9,South,Carlos Rivera,FrostDrink,E-Commerce,482,10136.46,10395.46,97.5
2024,9,South,Carlos Rivera,ZenWater,Retail,1480,18529.6,16275.42,113.9
2024,9,South,Carlos Rivera,ZenWater,Wholesale,360,2714.4,2868.85,94.6
2024,9,South,Carlos Rivera,ZenWater,E-Commerce,406,2988.16,2815.53,106.1
2024,9,South,Carlos Rivera,BoostFuel,Retail,1431,22624.11,19434.49,116.4
2024,9,South,Carlos Rivera,BoostFuel,Wholesale,1882,44810.42,54619.84,82.0
2024,9,South,Carlos Rivera,BoostFuel,E-Commerce,714,9146.34,9083.8,100.7
2024,9,South,Priya Nair,NovaBev,Retail,1986,44545.98,55114.33,80.8
2024,9,South,Priya Nair,NovaBev,Wholesale,353,5538.57,5242.59,105.6
2024,9,South,Priya Nair,NovaBev,E-Commerce,1260,29786.4,31276.28,95.2
2024,9,South,Priya Nair,PureLeaf,Retail,1017,17665.29,18873.18,93.6
2024,9,South,Priya Nair,PureLeaf,Wholesale,427,7113.82,8712.8,81.6
2024,9,South,Priya Nair,PureLeaf,E-Commerce,738,13328.28,11501.1,115.9
2024,9,South,Priya Nair,FrostDrink,Retail,1063,10863.86,10688.04,101.6
2024,9,South,Priya Nair,FrostDrink,Wholesale,1766,10931.54,10184.84,107.3
2024,9,South,Priya Nair,FrostDrink,E-Commerce,1872,36840.96,44933.8,82.0
2024,9,South,Priya Nair,ZenWater,Retail,1558,36223.5,31693.08,114.3
2024,9,South,Priya Nair,ZenWater,Wholesale,1210,7816.6,9608.16,81.4
2024,9,South,Priya Nair,ZenWater,E-Commerce,1449,27617.94,31932.68,86.5
2024,9,South,Priya Nair,BoostFuel,Retail,272,3242.24,2847.68,113.9
2024,9,South,Priya Nair,BoostFuel,Wholesale,1052,17841.92,19536.42,91.3
2024,9,South,Priya Nair,BoostFuel,E-Commerce,365,8303.75,8648.43,96.0
2024,9,East,Tom Zhang,NovaBev,Retail,465,4840.65,4195.37,115.4
2024,9,East,Tom Zhang,NovaBev,Wholesale,272,4060.96,3817.7,106.4
2024,9,East,Tom Zhang,NovaBev,E-Commerce,917,12498.71,12140.84,102.9
2024,9,East,Tom Zhang,PureLeaf,Retail,1940,43708.2,41133.88,106.3
2024,9,East,Tom Zhang,PureLeaf,Wholesale,313,1730.89,2012.56,86.0
2024,9,East,Tom Zhang,PureLeaf,E-Commerce,601,9423.68,11252.98,83.7
2024,9,East,Tom Zhang,FrostDrink,Retail,1596,29797.32,25543.39,116.7
2024,9,East,Tom Zhang,FrostDrink,Wholesale,1187,7169.48,8289.87,86.5
2024,9,East,Tom Zhang,FrostDrink,E-Commerce,1624,12180.0,13769.92,88.5
2024,9,East,Tom Zhang,ZenWater,Retail,1325,10282.0,10540.91,97.5
2024,9,East,Tom Zhang,ZenWater,Wholesale,1460,35989.0,35884.04,100.3
2024,9,East,Tom Zhang,ZenWater,E-Commerce,596,7068.56,8604.05,82.2
2024,9,East,Tom Zhang,BoostFuel,Retail,687,6622.68,7188.57,92.1
2024,9,East,Tom Zhang,BoostFuel,Wholesale,665,8817.9,10149.65,86.9
2024,9,East,Tom Zhang,BoostFuel,E-Commerce,1854,38674.44,41660.86,92.8
2024,9,East,Sarah Kim,NovaBev,Retail,1842,9762.6,11109.16,87.9
2024,9,East,Sarah Kim,NovaBev,Wholesale,1864,11444.96,9987.58,114.6
2024,9,East,Sarah Kim,NovaBev,E-Commerce,1098,9453.78,8201.04,115.3
2024,9,East,Sarah Kim,PureLeaf,Retail,916,15617.8,18837.72,82.9
2024,9,East,Sarah Kim,PureLeaf,Wholesale,798,6056.82,6112.1,99.1
2024,9,East,Sarah Kim,PureLeaf,E-Commerce,1546,11517.7,10143.89,113.5
2024,9,East,Sarah Kim,FrostDrink,Retail,712,16924.24,15779.22,107.3
2024,9,East,Sarah Kim,FrostDrink,Wholesale,1644,32386.8,32153.08,100.7
2024,9,East,Sarah Kim,FrostDrink,E-Commerce,1958,18424.78,20916.8,88.1
2024,9,East,Sarah Kim,ZenWater,Retail,951,19590.6,18945.55,103.4
2024,9,East,Sarah Kim,ZenWater,Wholesale,1538,15195.44,18343.8,82.8
2024,9,East,Sarah Kim,ZenWater,E-Commerce,853,16172.88,17003.81,95.1
2024,9,East,Sarah Kim,BoostFuel,Retail,310,3698.3,3751.31,98.6
2024,9,East,Sarah Kim,BoostFuel,Wholesale,1473,21682.56,19110.54,113.5
2024,9,East,Sarah Kim,BoostFuel,E-Commerce,480,10478.4,11090.32,94.5
2024,9,West,James Okafor,NovaBev,Retail,824,16348.16,15274.21,107.0
2024,9,West,James Okafor,NovaBev,Wholesale,962,18759.0,21857.54,85.8
2024,9,West,James Okafor,NovaBev,E-Commerce,273,6704.88,7572.07,88.5
2024,9,West,James Okafor,PureLeaf,Retail,1531,31048.68,38227.69,81.2
2024,9,West,James Okafor,PureLeaf,Wholesale,243,3640.14,3143.27,115.8
2024,9,West,James Okafor,PureLeaf,E-Commerce,769,12888.44,12503.92,103.1
2024,9,West,James Okafor,FrostDrink,Retail,373,2308.87,2751.78,83.9
2024,9,West,James Okafor,FrostDrink,Wholesale,986,14701.26,17569.61,83.7
2024,9,West,James Okafor,FrostDrink,E-Commerce,987,13699.56,12874.56,106.4
2024,9,West,James Okafor,ZenWater,Retail,976,8481.44,8671.71,97.8
2024,9,West,James Okafor,ZenWater,Wholesale,307,5590.47,4821.91,115.9
2024,9,West,James Okafor,ZenWater,E-Commerce,1762,21073.52,18131.59,116.2
2024,9,West,James Okafor,BoostFuel,Retail,1446,29050.14,28599.49,101.6
2024,9,West,James Okafor,BoostFuel,Wholesale,1896,43892.4,51533.96,85.2
2024,9,West,James Okafor,BoostFuel,E-Commerce,1410,13155.3,11325.9,116.2
2024,9,West,Meera Patel,NovaBev,Retail,1686,36383.88,37243.65,97.7
2024,9,West,Meera Patel,NovaBev,Wholesale,1075,22198.75,27114.14,81.9
2024,9,West,Meera Patel,NovaBev,E-Commerce,1740,10683.6,9547.76,111.9
2024,9,West,Meera Patel,PureLeaf,Retail,994,23905.7,29236.41,81.8
2024,9,West,Meera Patel,PureLeaf,Wholesale,788,17469.96,21404.03,81.6
2024,9,West,Meera Patel,PureLeaf,E-Commerce,1149,15488.52,17621.1,87.9
2024,9,West,Meera Patel,FrostDrink,Retail,1774,27284.12,24965.5,109.3
2024,9,West,Meera Patel,FrostDrink,Wholesale,980,14063.0,17537.2,80.2
2024,9,West,Meera Patel,FrostDrink,E-Commerce,687,5248.68,4493.26,116.8
2024,9,West,Meera Patel,ZenWater,Retail,1837,34260.05,32881.33,104.2
2024,9,West,Meera Patel,ZenWater,Wholesale,711,14525.73,14065.7,103.3
2024,9,West,Meera Patel,ZenWater,E-Commerce,1369,17646.41,19344.33,91.2
2024,9,West,Meera Patel,BoostFuel,Retail,940,9747.8,9262.41,105.2
2024,9,West,Meera Patel,BoostFuel,Wholesale,1537,32599.77,35638.06,91.5
2024,9,West,Meera Patel,BoostFuel,E-Commerce,454,5057.56,5635.69,89.7
2024,10,North,Alice Sharma,NovaBev,Retail,1912,19674.48,18130.3,108.5
2024,10,North,Alice Sharma,NovaBev,Wholesale,1147,6136.45,5237.76,117.2
2024,10,North,Alice Sharma,NovaBev,E-Commerce,275,6688.0,6969.45,96.0
2024,10,North,Alice Sharma,PureLeaf,Retail,1929,31114.77,31533.09,98.7
2024,10,North,Alice Sharma,PureLeaf,Wholesale,1386,32959.08,31659.78,104.1
2024,10,North,Alice Sharma,PureLeaf,E-Commerce,1449,23227.47,28600.39,81.2
2024,10,North,Alice Sharma,FrostDrink,Retail,1102,9477.2,10959.35,86.5
2024,10,North,Alice Sharma,FrostDrink,Wholesale,765,7795.35,8169.31,95.4
2024,10,North,Alice Sharma,FrostDrink,E-Commerce,665,11710.65,10642.18,110.0
2024,10,North,Alice Sharma,ZenWater,Retail,1465,26545.8,25034.52,106.0
2024,10,North,Alice Sharma,ZenWater,Wholesale,1540,8885.8,9985.65,89.0
2024,10,North,Alice Sharma,ZenWater,E-Commerce,1962,27095.22,26470.24,102.4
2024,10,North,Alice Sharma,BoostFuel,Retail,1333,25793.55,22551.95,114.4
2024,10,North,Alice Sharma,BoostFuel,Wholesale,1663,41308.92,51227.73,80.6
2024,10,North,Alice Sharma,BoostFuel,E-Commerce,233,4326.81,5161.87,83.8
2024,10,North,Raj Mehta,NovaBev,Retail,923,14592.63,12664.84,115.2
2024,10,North,Raj Mehta,NovaBev,Wholesale,680,8153.2,7182.9,113.5
2024,10,North,Raj Mehta,NovaBev,E-Commerce,1108,8044.08,7086.67,113.5
2024,10,North,Raj Mehta,PureLeaf,Retail,617,7107.84,7097.49,100.1
2024,10,North,Raj Mehta,PureLeaf,Wholesale,1884,35080.08,30819.86,113.8
2024,10,North,Raj Mehta,PureLeaf,E-Commerce,1073,24163.96,21922.31,110.2
2024,10,North,Raj Mehta,FrostDrink,Retail,868,14877.52,14789.96,100.6
2024,10,North,Raj Mehta,FrostDrink,Wholesale,1035,23753.25,23750.55,100.0
2024,10,North,Raj Mehta,FrostDrink,E-Commerce,802,13986.88,12785.76,109.4
2024,10,North,Raj Mehta,ZenWater,Retail,291,3148.62,2865.32,109.9
2024,10,North,Raj Mehta,ZenWater,Wholesale,1410,7769.1,8496.41,91.4
2024,10,North,Raj Mehta,ZenWater,E-Commerce,1854,20876.04,23721.59,88.0
2024,10,North,Raj Mehta,BoostFuel,Retail,1719,26060.04,28212.46,92.4
2024,10,North,Raj Mehta,BoostFuel,Wholesale,904,21515.2,21548.24,99.8
2024,10,North,Raj Mehta,BoostFuel,E-Commerce,1393,7870.45,8976.28,87.7
2024,10,South,Carlos Rivera,NovaBev,Retail,980,19845.0,22021.7,90.1
2024,10,South,Carlos Rivera,NovaBev,Wholesale,358,8652.86,10789.49,80.2
2024,10,South,Carlos Rivera,NovaBev,E-Commerce,1357,20449.99,22081.4,92.6
2024,10,South,Carlos Rivera,PureLeaf,Retail,1322,26016.96,27723.33,93.8
2024,10,South,Carlos Rivera,PureLeaf,Wholesale,448,9833.6,10434.46,94.2
2024,10,South,Carlos Rivera,PureLeaf,E-Commerce,305,5227.7,5821.98,89.8
2024,10,South,Carlos Rivera,FrostDrink,Retail,1265,17482.3,16742.33,104.4
2024,10,South,Carlos Rivera,FrostDrink,Wholesale,1912,31548.0,38312.77,82.3
2024,10,South,Carlos Rivera,FrostDrink,E-Commerce,873,8607.78,9959.7,86.4
2024,10,South,Carlos Rivera,ZenWater,Retail,941,9052.42,8834.5,102.5
2024,10,South,Carlos Rivera,ZenWater,Wholesale,436,8222.96,8453.23,97.3
2024,10,South,Carlos Rivera,ZenWater,E-Commerce,1039,12717.36,12600.28,100.9
2024,10,South,Carlos Rivera,BoostFuel,Retail,1235,8064.55,8023.57,100.5
2024,10,South,Carlos Rivera,BoostFuel,Wholesale,1191,20366.1,20968.68,97.1
2024,10,South,Carlos Rivera,BoostFuel,E-Commerce,1057,10147.2,11985.15,84.7
2024,10,South,Priya Nair,NovaBev,Retail,456,10720.56,10162.85,105.5
2024,10,South,Priya Nair,NovaBev,Wholesale,1034,19108.32,21331.78,89.6
2024,10,South,Priya Nair,NovaBev,E-Commerce,1440,14702.4,14184.2,103.7
2024,10,South,Priya Nair,PureLeaf,Retail,842,6197.12,6280.17,98.7
2024,10,South,Priya Nair,PureLeaf,Wholesale,1234,30430.44,32877.19,92.6
2024,10,South,Priya Nair,PureLeaf,E-Commerce,1495,33831.85,31437.97,107.6
2024,10,South,Priya Nair,FrostDrink,Retail,568,12797.04,10956.89,116.8
2024,10,South,Priya Nair,FrostDrink,Wholesale,447,5976.39,6909.92,86.5
2024,10,South,Priya Nair,FrostDrink,E-Commerce,1656,39081.6,44832.13,87.2
2024,10,South,Priya Nair,ZenWater,Retail,458,10254.62,12136.79,84.5
2024,10,South,Priya Nair,ZenWater,Wholesale,249,4681.2,5832.65,80.3
2024,10,South,Priya Nair,ZenWater,E-Commerce,471,7206.3,7651.1,94.2
2024,10,South,Priya Nair,BoostFuel,Retail,994,22951.46,22762.04,100.8
2024,10,South,Priya Nair,BoostFuel,Wholesale,1023,19375.62,18340.46,105.6
2024,10,South,Priya Nair,BoostFuel,E-Commerce,800,5904.0,7137.76,82.7
2024,10,East,Tom Zhang,NovaBev,Retail,889,14961.87,16407.96,91.2
2024,10,East,Tom Zhang,NovaBev,Wholesale,1679,9906.1,11347.43,87.3
2024,10,East,Tom Zhang,NovaBev,E-Commerce,926,22224.0,26985.93,82.4
2024,10,East,Tom Zhang,PureLeaf,Retail,1491,20874.0,24713.19,84.5
2024,10,East,Tom Zhang,PureLeaf,Wholesale,792,15958.8,18034.17,88.5
2024,10,East,Tom Zhang,PureLeaf,E-Commerce,1702,14756.34,17063.97,86.5
2024,10,East,Tom Zhang,FrostDrink,Retail,1879,44588.67,39394.79,113.2
2024,10,East,Tom Zhang,FrostDrink,Wholesale,215,3627.05,3619.61,100.2
2024,10,East,Tom Zhang,FrostDrink,E-Commerce,1529,21513.03,21043.5,102.2
2024,10,East,Tom Zhang,ZenWater,Retail,561,8510.37,9235.73,92.1
2024,10,East,Tom Zhang,ZenWater,Wholesale,1783,12374.02,11989.68,103.2
2024,10,East,Tom Zhang,ZenWater,E-Commerce,898,5361.06,5667.02,94.6
2024,10,East,Tom Zhang,BoostFuel,Retail,1275,21165.0,25136.11,84.2
2024,10,East,Tom Zhang,BoostFuel,Wholesale,1073,11491.83,11533.51,99.6
2024,10,East,Tom Zhang,BoostFuel,E-Commerce,1750,14997.5,13606.91,110.2
2024,10,East,Sarah Kim,NovaBev,Retail,1867,44621.3,53677.36,83.1
2024,10,East,Sarah Kim,NovaBev,Wholesale,1697,15629.37,16530.47,94.5
2024,10,East,Sarah Kim,NovaBev,E-Commerce,1377,31106.43,30352.0,102.5
2024,10,East,Sarah Kim,PureLeaf,Retail,911,9747.7,8747.79,111.4
2024,10,East,Sarah Kim,PureLeaf,Wholesale,760,11194.8,10516.99,106.4
2024,10,East,Sarah Kim,PureLeaf,E-Commerce,546,5880.42,7156.93,82.2
2024,10,East,Sarah Kim,FrostDrink,Retail,1441,28920.87,35277.86,82.0
2024,10,East,Sarah Kim,FrostDrink,Wholesale,1564,16531.48,14686.41,112.6
2024,10,East,Sarah Kim,FrostDrink,E-Commerce,1330,28967.4,33368.88,86.8
2024,10,East,Sarah Kim,ZenWater,Retail,256,4344.32,3761.74,115.5
2024,10,East,Sarah Kim,ZenWater,Wholesale,1305,20566.8,19087.08,107.8
2024,10,East,Sarah Kim,ZenWater,E-Commerce,1200,25980.0,22350.88,116.2
2024,10,East,Sarah Kim,BoostFuel,Retail,616,6554.24,8056.16,81.4
2024,10,East,Sarah Kim,BoostFuel,Wholesale,1073,21073.72,22303.53,94.5
2024,10,East,Sarah Kim,BoostFuel,E-Commerce,1901,26766.08,32579.62,82.2
2024,10,West,James Okafor,NovaBev,Retail,1666,31870.58,37858.99,84.2
2024,10,West,James Okafor,NovaBev,Wholesale,1110,25285.8,26481.87,95.5
2024,10,West,James Okafor,NovaBev,E-Commerce,377,8403.33,10480.89,80.2
2024,10,West,James Okafor,PureLeaf,Retail,1698,31192.26,38596.55,80.8
2024,10,West,James Okafor,PureLeaf,Wholesale,1845,12140.1,14171.48,85.7
2024,10,West,James Okafor,PureLeaf,E-Commerce,1689,10961.61,10004.56,109.6
2024,10,West,James Okafor,FrostDrink,Retail,886,9320.72,10273.76,90.7
2024,10,West,James Okafor,FrostDrink,Wholesale,1250,23050.0,20275.6,113.7
2024,10,West,James Okafor,FrostDrink,E-Commerce,1608,18170.4,22165.93,82.0
2024,10,West,James Okafor,ZenWater,Retail,1087,7619.87,8626.01,88.3
2024,10,West,James Okafor,ZenWater,Wholesale,1267,14380.45,17063.45,84.3
2024,10,West,James Okafor,ZenWater,E-Commerce,1553,33777.75,37170.13,90.9
2024,10,West,James Okafor,BoostFuel,Retail,1499,26307.45,24949.08,105.4
2024,10,West,James Okafor,BoostFuel,Wholesale,1400,17528.0,21511.5,81.5
2024,10,West,James Okafor,BoostFuel,E-Commerce,1579,14068.89,14604.16,96.3
2024,10,West,Meera Patel,NovaBev,Retail,1192,25365.76,29003.83,87.5
2024,10,West,Meera Patel,NovaBev,Wholesale,778,5943.92,6561.55,90.6
2024,10,West,Meera Patel,NovaBev,E-Commerce,381,9151.62,10916.63,83.8
2024,10,West,Meera Patel,PureLeaf,Retail,1734,16091.52,16473.33,97.7
2024,10,West,Meera Patel,PureLeaf,Wholesale,1204,19444.6,18149.95,107.1
2024,10,West,Meera Patel,PureLeaf,E-Commerce,564,3259.92,3668.04,88.9
2024,10,West,Meera Patel,FrostDrink,Retail,1456,18360.16,19894.33,92.3
2024,10,West,Meera Patel,FrostDrink,Wholesale,1506,18026.82,19147.81,94.1
2024,10,West,Meera Patel,FrostDrink,E-Commerce,568,12814.08,15201.05,84.3
2024,10,West,Meera Patel,ZenWater,Retail,1992,21593.28,22543.9,95.8
2024,10,West,Meera Patel,ZenWater,Wholesale,1831,32225.6,35098.09,91.8
2024,10,West,Meera Patel,ZenWater,E-Commerce,1312,19181.44,17044.88,112.5
2024,10,West,Meera Patel,BoostFuel,Retail,430,10431.8,12609.2,82.7
2024,10,West,Meera Patel,BoostFuel,Wholesale,1764,18963.0,23471.36,80.8
2024,10,West,Meera Patel,BoostFuel,E-Commerce,866,8616.7,8788.57,98.0
2024,11,North,Alice Sharma,NovaBev,Retail,560,8002.4,7822.85,102.3
2024,11,North,Alice Sharma,NovaBev,Wholesale,432,5162.4,5210.08,99.1
2024,11,North,Alice Sharma,NovaBev,E-Commerce,462,9457.14,9868.48,95.8
2024,11,North,Alice Sharma,PureLeaf,Retail,1848,41173.44,44896.49,91.7
2024,11,North,Alice Sharma,PureLeaf,Wholesale,1607,15587.9,15063.71,103.5
2024,11,North,Alice Sharma,PureLeaf,E-Commerce,1239,11522.7,13716.57,84.0
2024,11,North,Alice Sharma,FrostDrink,Retail,1037,6450.14,7473.9,86.3
2024,11,North,Alice Sharma,FrostDrink,Wholesale,735,13597.5,13794.55,98.6
2024,11,North,Alice Sharma,FrostDrink,E-Commerce,1856,25687.04,25930.34,99.1
2024,11,North,Alice Sharma,ZenWater,Retail,311,3225.07,3680.69,87.6
2024,11,North,Alice Sharma,ZenWater,Wholesale,895,15868.35,13777.72,115.2
2024,11,North,Alice Sharma,ZenWater,E-Commerce,1116,14731.2,15895.0,92.7
2024,11,North,Alice Sharma,BoostFuel,Retail,541,8504.52,9880.73,86.1
2024,11,North,Alice Sharma,BoostFuel,Wholesale,425,10183.0,11153.66,91.3
2024,11,North,Alice Sharma,BoostFuel,E-Commerce,875,6632.5,7069.63,93.8
2024,11,North,Raj Mehta,NovaBev,Retail,1679,9100.18,9115.43,99.8
